frame,source,multiplier,emission_strength,light_energy
377,open_neon:MAT_OpenNeon_N_film,0.987357,5.331728,14.810355
378,open_neon:MAT_OpenNeon_N_film,0.983417,5.310452,14.751255
379,open_neon:MAT_OpenNeon_N_film,0.963357,5.202128,14.450355
380,open_neon:MAT_OpenNeon_N_film,0.958519,5.176003,14.377785
381,open_neon:MAT_OpenNeon_N_film,0.987505,5.332527,14.812575
382,open_neon:MAT_OpenNeon_N_film,0.939971,5.075843,14.099565
383,open_neon:MAT_OpenNeon_N_film,0.984395,5.315733,14.765925
384,open_neon:MAT_OpenNeon_N_film,0.955194,5.158048,14.327910
385,open_neon:MAT_OpenNeon_N_film,0.986965,5.329611,14.804475
386,open_neon:MAT_OpenNeon_N_film,0.942415,5.089041,14.136225
387,open_neon:MAT_OpenNeon_N_film,0.981532,5.300273,14.722980
388,open_neon:MAT_OpenNeon_N_film,0.980798,5.296309,14.711970
389,open_neon:MAT_OpenNeon_N_film,0.976251,5.271755,14.643765
390,open_neon:MAT_OpenNeon_N_film,0.975481,5.267597,14.632215
391,open_neon:MAT_OpenNeon_N_film,0.980717,5.295872,14.710755
392,open_neon:MAT_OpenNeon_N_film,0.972908,5.253703,14.593620
393,open_neon:MAT_OpenNeon_N_film,0.928246,5.012528,13.923690
394,open_neon:MAT_OpenNeon_N_film,0.932517,5.035592,13.987755
395,open_neon:MAT_OpenNeon_N_film,0.933386,5.040284,14.000790
396,open_neon:MAT_OpenNeon_N_film,0.986743,5.328412,14.801145
397,open_neon:MAT_OpenNeon_N_film,0.983451,5.310635,14.751765
398,open_neon:MAT_OpenNeon_N_film,0.944982,5.102903,14.174730
399,open_neon:MAT_OpenNeon_N_film,0.980538,5.294905,14.708070
400,open_neon:MAT_OpenNeon_N_film,0.952104,5.141362,14.281560
401,open_neon:MAT_OpenNeon_N_film,0.975524,5.267830,14.632860
402,open_neon:MAT_OpenNeon_N_film,0.962885,5.199579,14.443275
403,open_neon:MAT_OpenNeon_N_film,0.982436,5.305154,14.736540
404,open_neon:MAT_OpenNeon_N_film,0.977732,5.279753,14.665980
405,open_neon:MAT_OpenNeon_N_film,0.981192,5.298437,14.717880
406,open_neon:MAT_OpenNeon_N_film,0.952355,5.142717,14.285325
407,open_neon:MAT_OpenNeon_N_film,0.960802,5.188331,14.412030
408,open_neon:MAT_OpenNeon_N_film,0.978332,5.282993,14.674980
409,open_neon:MAT_OpenNeon_N_film,0.946864,5.113066,14.202960
410,open_neon:MAT_OpenNeon_N_film,0.980806,5.296352,14.712090
411,open_neon:MAT_OpenNeon_N_film,0.981421,5.299673,14.721315
412,open_neon:MAT_OpenNeon_N_film,0.948363,5.121160,14.225445
413,open_neon:MAT_OpenNeon_N_film,0.969872,5.237309,14.548080
414,open_neon:MAT_OpenNeon_N_film,0.921710,4.977234,13.825650
415,open_neon:MAT_OpenNeon_N_film,0.981680,5.301072,14.725200
416,open_neon:MAT_OpenNeon_N_film,0.978851,5.285795,14.682765
417,open_neon:MAT_OpenNeon_N_film,0.980538,5.294905,14.708070
418,open_neon:MAT_OpenNeon_N_film,0.979422,5.288879,14.691330
419,open_neon:MAT_OpenNeon_N_film,0.974953,5.264746,14.624295
420,open_neon:MAT_OpenNeon_N_film,0.956175,5.163345,14.342625
421,open_neon:MAT_OpenNeon_N_film,0.925587,4.998170,13.883805
422,open_neon:MAT_OpenNeon_N_film,0.973422,5.256479,14.601330
423,open_neon:MAT_OpenNeon_N_film,0.979814,5.290996,14.697210
424,open_neon:MAT_OpenNeon_N_film,0.979057,5.286908,14.685855
425,open_neon:MAT_OpenNeon_N_film,0.947923,5.118784,14.218845
426,open_neon:MAT_OpenNeon_N_film,0.981629,5.300797,14.724435
427,open_neon:MAT_OpenNeon_N_film,0.973890,5.259006,14.608350
428,open_neon:MAT_OpenNeon_N_film,0.974564,5.262646,14.618460
429,open_neon:MAT_OpenNeon_N_film,0.989196,5.341658,14.837940
430,open_neon:MAT_OpenNeon_N_film,0.979529,5.289457,14.692935
431,open_neon:MAT_OpenNeon_N_film,0.978226,5.282420,14.673390
432,open_neon:MAT_OpenNeon_N_film,0.959874,5.183320,14.398110
433,open_neon:MAT_OpenNeon_N_film,0.949010,5.124654,14.235150
434,open_neon:MAT_OpenNeon_N_film,0.936255,5.055777,14.043825
435,open_neon:MAT_OpenNeon_N_film,0.972911,5.253719,14.593665
436,open_neon:MAT_OpenNeon_N_film,0.954381,5.153657,14.315715
437,open_neon:MAT_OpenNeon_N_film,0.945774,5.107180,14.186610
438,open_neon:MAT_OpenNeon_N_film,0.972197,5.249864,14.582955
439,open_neon:MAT_OpenNeon_N_film,0.667155,3.602637,10.007325
440,open_neon:MAT_OpenNeon_N_film,0.977584,5.278954,14.663760
441,open_neon:MAT_OpenNeon_N_film,0.966434,5.218744,14.496510
442,open_neon:MAT_OpenNeon_N_film,0.986610,5.327694,14.799150
443,open_neon:MAT_OpenNeon_N_film,0.962818,5.199217,14.442270
444,open_neon:MAT_OpenNeon_N_film,0.950738,5.133985,14.261070
445,open_neon:MAT_OpenNeon_N_film,0.987109,5.330389,14.806635
446,open_neon:MAT_OpenNeon_N_film,0.984780,5.317812,14.771700
447,open_neon:MAT_OpenNeon_N_film,0.930805,5.026347,13.962075
448,open_neon:MAT_OpenNeon_N_film,0.988654,5.338732,14.829810
449,open_neon:MAT_OpenNeon_N_film,0.972220,5.249988,14.583300
450,open_neon:MAT_OpenNeon_N_film,0.925961,5.000189,13.889415
451,open_neon:MAT_OpenNeon_N_film,0.956304,5.164042,14.344560
452,open_neon:MAT_OpenNeon_N_film,0.931706,5.031212,13.975590
453,open_neon:MAT_OpenNeon_N_film,0.983952,5.313341,14.759280
454,open_neon:MAT_OpenNeon_N_film,0.959026,5.178740,14.385390
455,open_neon:MAT_OpenNeon_N_film,0.929706,5.020412,13.945590
456,open_neon:MAT_OpenNeon_N_film,0.973297,5.255804,14.599455
457,open_neon:MAT_OpenNeon_N_film,0.988814,5.339596,14.832210
458,open_neon:MAT_OpenNeon_N_film,0.976609,5.273689,14.649135
459,open_neon:MAT_OpenNeon_N_film,0.962842,5.199347,14.442630
460,open_neon:MAT_OpenNeon_N_film,0.935032,5.049173,14.025480
461,open_neon:MAT_OpenNeon_N_film,0.959487,5.181230,14.392305
462,open_neon:MAT_OpenNeon_N_film,0.961550,5.192370,14.423250
463,open_neon:MAT_OpenNeon_N_film,0.956579,5.165527,14.348685
464,open_neon:MAT_OpenNeon_N_film,0.972833,5.253298,14.592495
465,open_neon:MAT_OpenNeon_N_film,0.921272,4.974869,13.819080
466,open_neon:MAT_OpenNeon_N_film,0.947747,5.117834,14.216205
467,open_neon:MAT_OpenNeon_N_film,0.972974,5.254060,14.594610
468,open_neon:MAT_OpenNeon_N_film,0.941417,5.083652,14.121255
469,open_neon:MAT_OpenNeon_N_film,0.920633,4.971418,13.809495
470,open_neon:MAT_OpenNeon_N_film,0.974454,5.262052,14.616810
471,open_neon:MAT_OpenNeon_N_film,0.978538,5.284105,14.678070
472,open_neon:MAT_OpenNeon_N_film,0.938320,5.066928,14.074800
473,open_neon:MAT_OpenNeon_N_film,0.934888,5.048395,14.023320
474,open_neon:MAT_OpenNeon_N_film,0.978367,5.283182,14.675505
475,open_neon:MAT_OpenNeon_N_film,0.976213,5.271550,14.643195
476,open_neon:MAT_OpenNeon_N_film,0.732752,3.956861,10.991280
477,open_neon:MAT_OpenNeon_N_film,0.976340,5.272236,14.645100
478,open_neon:MAT_OpenNeon_N_film,0.987115,5.330421,14.806725
479,open_neon:MAT_OpenNeon_N_film,0.957726,5.171720,14.365890
480,open_neon:MAT_OpenNeon_N_film,0.945728,5.106931,14.185920
481,open_neon:MAT_OpenNeon_N_film,0.972736,5.252774,14.591040
482,open_neon:MAT_OpenNeon_N_film,0.944087,5.098070,14.161305
483,open_neon:MAT_OpenNeon_N_film,0.976880,5.275152,14.653200
484,open_neon:MAT_OpenNeon_N_film,0.968487,5.229830,14.527305
485,open_neon:MAT_OpenNeon_N_film,0.985122,5.319659,14.776830
486,open_neon:MAT_OpenNeon_N_film,0.953565,5.149251,14.303475
487,open_neon:MAT_OpenNeon_N_film,0.988884,5.339974,14.833260
488,open_neon:MAT_OpenNeon_N_film,0.985271,5.320463,14.779065
489,open_neon:MAT_OpenNeon_N_film,0.972603,5.252056,14.589045
490,open_neon:MAT_OpenNeon_N_film,0.922626,4.982180,13.839390
491,open_neon:MAT_OpenNeon_N_film,0.983722,5.312099,14.755830
492,open_neon:MAT_OpenNeon_N_film,0.976149,5.271205,14.642235
493,open_neon:MAT_OpenNeon_N_film,0.942833,5.091298,14.142495
494,open_neon:MAT_OpenNeon_N_film,0.957889,5.172601,14.368335
495,open_neon:MAT_OpenNeon_N_film,0.942236,5.088074,14.133540
496,open_neon:MAT_OpenNeon_N_film,0.963882,5.204963,14.458230
497,open_neon:MAT_OpenNeon_N_film,0.944390,5.099706,14.165850
498,open_neon:MAT_OpenNeon_N_film,0.974233,5.260858,14.613495
499,open_neon:MAT_OpenNeon_N_film,0.982852,5.307401,14.742780
500,open_neon:MAT_OpenNeon_N_film,0.972723,5.252704,14.590845
501,open_neon:MAT_OpenNeon_N_film,0.923415,4.986441,13.851225
502,open_neon:MAT_OpenNeon_N_film,0.972263,5.250220,14.583945
503,open_neon:MAT_OpenNeon_N_film,0.981318,5.299117,14.719770
504,open_neon:MAT_OpenNeon_N_film,0.983125,5.308875,14.746875
505,open_neon:MAT_OpenNeon_N_film,0.951817,5.139812,14.277255
506,open_neon:MAT_OpenNeon_N_film,0.974530,5.262462,14.617950
507,open_neon:MAT_OpenNeon_N_film,0.977202,5.276891,14.658030
508,open_neon:MAT_OpenNeon_N_film,0.922311,4.980479,13.834665
509,open_neon:MAT_OpenNeon_N_film,0.975781,5.269217,14.636715
510,open_neon:MAT_OpenNeon_N_film,0.986299,5.326015,14.794485
511,open_neon:MAT_OpenNeon_N_film,0.952660,5.144364,14.289900
512,open_neon:MAT_OpenNeon_N_film,0.945293,5.104582,14.179395
513,open_neon:MAT_OpenNeon_N_film,0.984302,5.315231,14.764530
514,open_neon:MAT_OpenNeon_N_film,0.987148,5.330599,14.807220
515,open_neon:MAT_OpenNeon_N_film,0.951365,5.137371,14.270475
516,open_neon:MAT_OpenNeon_N_film,0.939353,5.072506,14.090295
517,open_neon:MAT_OpenNeon_N_film,0.945402,5.105171,14.181030
518,open_neon:MAT_OpenNeon_N_film,0.968090,5.227686,14.521350
519,open_neon:MAT_OpenNeon_N_film,0.947893,5.118622,14.218395
520,open_neon:MAT_OpenNeon_N_film,0.921799,4.977715,13.826985
521,open_neon:MAT_OpenNeon_N_film,0.989417,5.342852,14.841255
522,open_neon:MAT_OpenNeon_N_film,0.924625,4.992975,13.869375
523,open_neon:MAT_OpenNeon_N_film,0.984337,5.315420,14.765055
524,open_neon:MAT_OpenNeon_N_film,0.954317,5.153312,14.314755
525,open_neon:MAT_OpenNeon_N_film,0.941436,5.083754,14.121540
526,open_neon:MAT_OpenNeon_N_film,0.951773,5.139574,14.276595
527,open_neon:MAT_OpenNeon_N_film,0.950028,5.130151,14.250420
528,open_neon:MAT_OpenNeon_N_film,0.982634,5.306224,14.739510
529,open_neon:MAT_OpenNeon_N_film,0.925367,4.996982,13.880505
530,open_neon:MAT_OpenNeon_N_film,0.933586,5.041364,14.003790
531,open_neon:MAT_OpenNeon_N_film,0.972700,5.252580,14.590500
532,open_neon:MAT_OpenNeon_N_film,0.984552,5.316581,14.768280
533,open_neon:MAT_OpenNeon_N_film,0.938981,5.070497,14.084715
534,open_neon:MAT_OpenNeon_N_film,0.949854,5.129212,14.247810
535,open_neon:MAT_OpenNeon_N_film,0.941695,5.085153,14.125425
536,open_neon:MAT_OpenNeon_N_film,0.932550,5.035770,13.988250
537,open_neon:MAT_OpenNeon_N_film,0.977742,5.279807,14.666130
538,open_neon:MAT_OpenNeon_N_film,0.936267,5.055842,14.044005
539,open_neon:MAT_OpenNeon_N_film,0.982841,5.307341,14.742615
540,open_neon:MAT_OpenNeon_N_film,0.973569,5.257273,14.603535
541,open_neon:MAT_OpenNeon_N_film,0.979394,5.288728,14.690910
542,open_neon:MAT_OpenNeon_N_film,0.967003,5.221816,14.505045
543,open_neon:MAT_OpenNeon_N_film,0.986174,5.325340,14.792610
544,open_neon:MAT_OpenNeon_N_film,0.929483,5.019208,13.942245
545,open_neon:MAT_OpenNeon_N_film,0.983814,5.312596,14.757210
546,open_neon:MAT_OpenNeon_N_film,0.937856,5.064422,14.067840
547,open_neon:MAT_OpenNeon_N_film,0.966502,5.219111,14.497530
548,open_neon:MAT_OpenNeon_N_film,0.956215,5.163561,14.343225
549,open_neon:MAT_OpenNeon_N_film,0.987228,5.331031,14.808420
550,open_neon:MAT_OpenNeon_N_film,0.960905,5.188887,14.413575
551,open_neon:MAT_OpenNeon_N_film,0.974099,5.260135,14.611485
552,open_neon:MAT_OpenNeon_N_film,0.939995,5.075973,14.099925
553,open_neon:MAT_OpenNeon_N_film,0.936055,5.054697,14.040825
554,open_neon:MAT_OpenNeon_N_film,0.977236,5.277074,14.658540
555,open_neon:MAT_OpenNeon_N_film,0.977691,5.279531,14.665365
556,open_neon:MAT_OpenNeon_N_film,0.957030,5.167962,14.355450
557,open_neon:MAT_OpenNeon_N_film,0.982640,5.306256,14.739600
558,open_neon:MAT_OpenNeon_N_film,0.983518,5.310997,14.752770
559,open_neon:MAT_OpenNeon_N_film,0.947243,5.115112,14.208645
560,open_neon:MAT_OpenNeon_N_film,0.937080,5.060232,14.056200
561,open_neon:MAT_OpenNeon_N_film,0.978690,5.284926,14.680350
562,open_neon:MAT_OpenNeon_N_film,0.974947,5.264714,14.624205
563,open_neon:MAT_OpenNeon_N_film,0.964689,5.209321,14.470335
564,open_neon:MAT_OpenNeon_N_film,0.933117,5.038832,13.996755
565,open_neon:MAT_OpenNeon_N_film,0.950059,5.130319,14.250885
566,open_neon:MAT_OpenNeon_N_film,0.920473,4.970554,13.807095
567,open_neon:MAT_OpenNeon_N_film,0.921155,4.974237,13.817325
568,open_neon:MAT_OpenNeon_N_film,0.932877,5.037536,13.993155
569,open_neon:MAT_OpenNeon_N_film,0.952864,5.145466,14.292960
570,open_neon:MAT_OpenNeon_N_film,0.964554,5.208592,14.468310
571,open_neon:MAT_OpenNeon_N_film,0.969465,5.235111,14.541975
572,open_neon:MAT_OpenNeon_N_film,0.934011,5.043659,14.010165
573,open_neon:MAT_OpenNeon_N_film,0.982000,5.302800,14.730000
574,open_neon:MAT_OpenNeon_N_film,0.938066,5.065556,14.070990
575,open_neon:MAT_OpenNeon_N_film,0.963763,5.204320,14.456445
576,open_neon:MAT_OpenNeon_N_film,0.931203,5.028496,13.968045
577,open_neon:MAT_OpenNeon_N_film,0.974049,5.259865,14.610735
578,open_neon:MAT_OpenNeon_N_film,0.928865,5.015871,13.932975
579,open_neon:MAT_OpenNeon_N_film,0.976854,5.275012,14.652810
580,open_neon:MAT_OpenNeon_N_film,0.966398,5.218549,14.495970
581,open_neon:MAT_OpenNeon_N_film,0.960476,5.186570,14.407140
582,open_neon:MAT_OpenNeon_N_film,0.987270,5.331258,14.809050
583,open_neon:MAT_OpenNeon_N_film,0.989254,5.341972,14.838810
584,open_neon:MAT_OpenNeon_N_film,0.982366,5.304776,14.735490
585,open_neon:MAT_OpenNeon_N_film,0.980091,5.292491,14.701365
586,open_neon:MAT_OpenNeon_N_film,0.986214,5.325556,14.793210
587,open_neon:MAT_OpenNeon_N_film,0.986929,5.329417,14.803935
588,open_neon:MAT_OpenNeon_N_film,0.972744,5.252818,14.591160
589,open_neon:MAT_OpenNeon_N_film,0.948413,5.121430,14.226195
590,open_neon:MAT_OpenNeon_N_film,0.972292,5.250377,14.584380
591,open_neon:MAT_OpenNeon_N_film,0.928057,5.011508,13.920855
592,open_neon:MAT_OpenNeon_N_film,0.941999,5.086795,14.129985
593,open_neon:MAT_OpenNeon_N_film,0.976543,5.273332,14.648145
594,open_neon:MAT_OpenNeon_N_film,0.986077,5.324816,14.791155
595,open_neon:MAT_OpenNeon_N_film,0.978869,5.285893,14.683035
596,open_neon:MAT_OpenNeon_N_film,0.975226,5.266220,14.628390
597,open_neon:MAT_OpenNeon_N_film,0.770433,4.160338,11.556495
598,open_neon:MAT_OpenNeon_N_film,0.957037,5.168000,14.355555
599,open_neon:MAT_OpenNeon_N_film,0.927475,5.008365,13.912125
600,open_neon:MAT_OpenNeon_N_film,0.981795,5.301693,14.726925
601,open_neon:MAT_OpenNeon_N_film,0.986688,5.328115,14.800320
602,open_neon:MAT_OpenNeon_N_film,0.975412,5.267225,14.631180
603,open_neon:MAT_OpenNeon_N_film,0.981803,5.301736,14.727045
604,open_neon:MAT_OpenNeon_N_film,0.924578,4.992721,13.868670
605,open_neon:MAT_OpenNeon_N_film,0.963172,5.201129,14.447580
606,open_neon:MAT_OpenNeon_N_film,0.985476,5.321570,14.782140
607,open_neon:MAT_OpenNeon_N_film,0.927926,5.010800,13.918890
608,open_neon:MAT_OpenNeon_N_film,0.973190,5.255226,14.597850
609,open_neon:MAT_OpenNeon_N_film,0.696156,3.759242,10.442340
610,open_neon:MAT_OpenNeon_N_film,0.941190,5.082426,14.117850
611,open_neon:MAT_OpenNeon_N_film,0.988864,5.339866,14.832960
612,open_neon:MAT_OpenNeon_N_film,0.976357,5.272328,14.645355
613,open_neon:MAT_OpenNeon_N_film,0.923861,4.988849,13.857915
614,open_neon:MAT_OpenNeon_N_film,0.988443,5.337592,14.826645
615,open_neon:MAT_OpenNeon_N_film,0.983115,5.308821,14.746725
616,open_neon:MAT_OpenNeon_N_film,0.985925,5.323995,14.788875
617,open_neon:MAT_OpenNeon_N_film,0.982279,5.304307,14.734185
618,open_neon:MAT_OpenNeon_N_film,0.978093,5.281702,14.671395
619,open_neon:MAT_OpenNeon_N_film,0.976704,5.274202,14.650560
620,open_neon:MAT_OpenNeon_N_film,0.948021,5.119313,14.220315
621,open_neon:MAT_OpenNeon_N_film,0.988108,5.335783,14.821620
622,open_neon:MAT_OpenNeon_N_film,0.921646,4.976888,13.824690
623,open_neon:MAT_OpenNeon_N_film,0.935030,5.049162,14.025450
624,open_neon:MAT_OpenNeon_N_film,0.978605,5.284467,14.679075
625,open_neon:MAT_OpenNeon_N_film,0.965238,5.212285,14.478570
626,open_neon:MAT_OpenNeon_N_film,0.959893,5.183422,14.398395
627,open_neon:MAT_OpenNeon_N_film,0.974517,5.262392,14.617755
628,open_neon:MAT_OpenNeon_N_film,0.923903,4.989076,13.858545
629,open_neon:MAT_OpenNeon_N_film,0.969323,5.234344,14.539845
630,open_neon:MAT_OpenNeon_N_film,0.986786,5.328644,14.801790
631,open_neon:MAT_OpenNeon_N_film,0.978218,5.282377,14.673270
632,open_neon:MAT_OpenNeon_N_film,0.952659,5.144359,14.289885
633,open_neon:MAT_OpenNeon_N_film,0.953356,5.148122,14.300340
634,open_neon:MAT_OpenNeon_N_film,0.952036,5.140994,14.280540
635,open_neon:MAT_OpenNeon_N_film,0.936978,5.059681,14.054670
636,open_neon:MAT_OpenNeon_N_film,0.969787,5.236850,14.546805
637,open_neon:MAT_OpenNeon_N_film,0.944301,5.099225,14.164515
638,open_neon:MAT_OpenNeon_N_film,0.975795,5.269293,14.636925
639,open_neon:MAT_OpenNeon_N_film,0.951742,5.139407,14.276130
640,open_neon:MAT_OpenNeon_N_film,0.986763,5.328520,14.801445
641,open_neon:MAT_OpenNeon_N_film,0.966975,5.221665,14.504625
642,open_neon:MAT_OpenNeon_N_film,0.977194,5.276848,14.657910
643,open_neon:MAT_OpenNeon_N_film,0.923438,4.986565,13.851570
644,open_neon:MAT_OpenNeon_N_film,0.963247,5.201534,14.448705
645,open_neon:MAT_OpenNeon_N_film,0.973900,5.259060,14.608500
646,open_neon:MAT_OpenNeon_N_film,0.962346,5.196668,14.435190
647,open_neon:MAT_OpenNeon_N_film,0.976370,5.272398,14.645550
648,open_neon:MAT_OpenNeon_N_film,0.931631,5.030807,13.974465
649,open_neon:MAT_OpenNeon_N_film,0.980791,5.296271,14.711865
650,open_neon:MAT_OpenNeon_N_film,0.952244,5.142118,14.283660
651,open_neon:MAT_OpenNeon_N_film,0.952938,5.145865,14.294070
652,open_neon:MAT_OpenNeon_N_film,0.983911,5.313119,14.758665
653,open_neon:MAT_OpenNeon_N_film,0.925571,4.998083,13.883565
654,open_neon:MAT_OpenNeon_N_film,0.973362,5.256155,14.600430
655,open_neon:MAT_OpenNeon_N_film,0.932345,5.034663,13.985175
656,open_neon:MAT_OpenNeon_N_film,0.974483,5.262208,14.617245
657,open_neon:MAT_OpenNeon_N_film,0.969417,5.234852,14.541255
658,open_neon:MAT_OpenNeon_N_film,0.963778,5.204401,14.456670
659,open_neon:MAT_OpenNeon_N_film,0.765168,4.131907,11.477520
660,open_neon:MAT_OpenNeon_N_film,0.983534,5.311084,14.753010
661,open_neon:MAT_OpenNeon_N_film,0.935703,5.052796,14.035545
662,open_neon:MAT_OpenNeon_N_film,0.977307,5.277458,14.659605
663,open_neon:MAT_OpenNeon_N_film,0.987702,5.333591,14.815530
664,open_neon:MAT_OpenNeon_N_film,0.948873,5.123914,14.233095
665,open_neon:MAT_OpenNeon_N_film,0.946741,5.112401,14.201115
666,open_neon:MAT_OpenNeon_N_film,0.966301,5.218025,14.494515
667,open_neon:MAT_OpenNeon_N_film,0.957031,5.167967,14.355465
668,open_neon:MAT_OpenNeon_N_film,0.955426,5.159300,14.331390
669,open_neon:MAT_OpenNeon_N_film,0.982337,5.304620,14.735055
670,open_neon:MAT_OpenNeon_N_film,0.983859,5.312839,14.757885
671,open_neon:MAT_OpenNeon_N_film,0.953587,5.149370,14.303805
672,open_neon:MAT_OpenNeon_N_film,0.942725,5.090715,14.140875
673,open_neon:MAT_OpenNeon_N_film,0.977521,5.278613,14.662815
674,open_neon:MAT_OpenNeon_N_film,0.923457,4.986668,13.851855
675,open_neon:MAT_OpenNeon_N_film,0.931600,5.030640,13.974000
676,open_neon:MAT_OpenNeon_N_film,0.988510,5.337954,14.827650
677,open_neon:MAT_OpenNeon_N_film,0.957201,5.168885,14.358015
678,open_neon:MAT_OpenNeon_N_film,0.988716,5.339066,14.830740
679,open_neon:MAT_OpenNeon_N_film,0.962209,5.195929,14.433135
680,open_neon:MAT_OpenNeon_N_film,0.984414,5.315836,14.766210
681,open_neon:MAT_OpenNeon_N_film,0.985254,5.320372,14.778810
682,open_neon:MAT_OpenNeon_N_film,0.959852,5.183201,14.397780
683,open_neon:MAT_OpenNeon_N_film,0.973795,5.258493,14.606925
684,open_neon:MAT_OpenNeon_N_film,0.987491,5.332451,14.812365
685,open_neon:MAT_OpenNeon_N_film,0.980193,5.293042,14.702895
686,open_neon:MAT_OpenNeon_N_film,0.937321,5.061533,14.059815
687,open_neon:MAT_OpenNeon_N_film,0.964959,5.210779,14.474385
688,open_neon:MAT_OpenNeon_N_film,0.927198,5.006869,13.907970
689,open_neon:MAT_OpenNeon_N_film,0.974667,5.263202,14.620005
690,open_neon:MAT_OpenNeon_N_film,0.988594,5.338408,14.828910
691,open_neon:MAT_OpenNeon_N_film,0.981837,5.301920,14.727555
692,open_neon:MAT_OpenNeon_N_film,0.978348,5.283079,14.675220
693,open_neon:MAT_OpenNeon_N_film,0.942820,5.091228,14.142300
694,open_neon:MAT_OpenNeon_N_film,0.961511,5.192159,14.422665
695,open_neon:MAT_OpenNeon_N_film,0.958454,5.175652,14.376810
696,open_neon:MAT_OpenNeon_N_film,0.977915,5.280741,14.668725
697,open_neon:MAT_OpenNeon_N_film,0.972985,5.254119,14.594775
698,open_neon:MAT_OpenNeon_N_film,0.987951,5.334935,14.819265
699,open_neon:MAT_OpenNeon_N_film,0.986873,5.329114,14.803095
700,open_neon:MAT_OpenNeon_N_film,0.975656,5.268542,14.634840
701,open_neon:MAT_OpenNeon_N_film,0.965070,5.211378,14.476050
702,open_neon:MAT_OpenNeon_N_film,0.982192,5.303837,14.732880
703,open_neon:MAT_OpenNeon_N_film,0.947912,5.118725,14.218680
704,open_neon:MAT_OpenNeon_N_film,0.939472,5.073149,14.092080
705,open_neon:MAT_OpenNeon_N_film,0.964231,5.206847,14.463465
706,open_neon:MAT_OpenNeon_N_film,0.976302,5.272031,14.644530
707,open_neon:MAT_OpenNeon_N_film,0.976204,5.271502,14.643060
708,open_neon:MAT_OpenNeon_N_film,0.921786,4.977644,13.826790
709,open_neon:MAT_OpenNeon_N_film,0.973728,5.258131,14.605920
710,open_neon:MAT_OpenNeon_N_film,0.980459,5.294479,14.706885
711,open_neon:MAT_OpenNeon_N_film,0.977514,5.278576,14.662710
712,open_neon:MAT_OpenNeon_N_film,0.975462,5.267495,14.631930
713,open_neon:MAT_OpenNeon_N_film,0.972864,5.253466,14.592960
714,open_neon:MAT_OpenNeon_N_film,0.976714,5.274256,14.650710
715,open_neon:MAT_OpenNeon_N_film,0.937086,5.060264,14.056290
